,Word,Frequency,CD,Lemma Frequency,Token ID,Sentence ID,Lemma,Meaning,Lemma Count,Valid,POS
787,lompen,1.4471580313422192,1.380211241711606,1.6334684555795864,3202,285,lomp,rag,1,True,N
788,bedelaar,2.0453229787866576,1.9030899869919435,2.2430380486862944,3204,285,bedelaar,beggar,1,True,N
789,fruit,2.7528164311882715,2.622214022966295,2.754348335711019,3206,285,fruit,fruit,1,True,N
790,groenteboer,1.146128035678238,0.7781512503836436,1.2304489213782739,3209,285,groenteboer,greengrocer,1,True,N
791,meisjes,3.76544501809015,3.40671045860979,3.76544501809015,3212,286,meisje,gril,5,True,N
792,braderie,1.146128035678238,1.0791812460476249,1.146128035678238,3217,286,braderie,open-air fair,1,True,N
793,feestgangers,0.9542425094393249,0.9542425094393249,1.1139433523068367,3223,287,feestganger,partygoer,1,True,N
794,bruiloft,3.2016701796465816,2.8188854145940097,3.2329961103921536,3228,287,bruiloft,wedding reception,3,True,N
795,park,3.130333768495006,2.8836614351536176,3.1711411510283822,3232,287,park,park,1,True,N
796,clowns,2.428134794028789,2.2174839442139063,2.8937617620579434,3235,288,clown,clown,2,True,N
797,dwaasheden,1.1139433523068367,1.0791812460476249,2.0569048513364727,3239,288,dwaasheid,"stupidity, foolishness",1,True,N
798,publiek,3.2626883443016963,3.0170333392987803,3.3332456989619628,3243,288,publiek,audience,3,True,N
799,bestuurder,2.4313637641589874,2.292256071356476,2.5237464668115646,3247,289,bestuurder,driver,1,True,N
800,smoesje,1.7481880270062005,1.724275869600789,2.629409599102719,3251,289,smoes,"excuse, pretext",1,True,N
801,politieman,2.760422483423212,2.515873843711679,2.7902851640332416,3254,289,politieman,policeman,2,True,N
802,ober,2.6414741105040997,2.4871383754771865,2.7041505168397992,3257,290,ober,waiter,3,True,N
803,drankjes,2.725094521081469,2.640481436970422,3.347720217034038,3261,290,drank,"beverage, drink",3,True,N
804,kokosnoten,1.8325089127062364,1.6720978579357175,2.1583624920952498,3263,290,kokosnoten,coconut,1,True,N
805,ananassen,0.6020599913279624,0.6020599913279624,2.0569048513364727,3265,290,ananas,pinapple,1,True,N
806,vriend,4.332236415491443,3.788239097382168,4.390405156480081,3268,291,vriend,friend,2,True,N
807,gedicht,2.808885867359812,2.530199698203082,3.040602340114073,3272,291,gedicht,poem,1,True,N
808,bruidspaar,1.6127838567197355,1.5440680443502757,1.6232492903979006,3276,291,bruidspaar,brides couple,1,True,N
809,overvallers,2.1172712956557644,1.8920946026904804,2.357934847000454,3281,292,overvaller,"robber, raider",3,True,N
810,handvol,1.9867717342662448,1.9590413923210936,1.9867717342662448,3285,292,handvol,handful,1,True,N
811,diamanten,3.016615547557177,2.5428254269591797,3.184123354239671,3286,292,diamant,diamond,2,True,N
812,genoegen,3.2605483726369795,3.13481437032046,3.266936911159173,3288,292,genoegen,satisfaction,1,True,N
813,restaurants,2.3961993470957363,2.346352974450639,3.3224260524059526,3291,293,restaurant,restaurant,1,True,N
814,vlees,3.4308809464528913,3.1835545336188615,3.4324882557705063,3294,293,vlees,meat,2,True,N
815,pepers,1.7160033436347992,1.5797835966168101,2.3180633349627615,3298,293,peper,pepper,1,True,N
816,man,4.7880834844454085,3.8769679674325848,4.790651027921952,3302,294,man,man,8,True,N
817,krant,3.4056877866727775,3.155336037465062,3.5434471800817002,3306,294,krant,newspaper,1,True,N
818,huiskamer,2.089905111439398,2.0170333392987803,2.1072099696478683,3309,294,huiskamer,living room,1,True,N
819,dame,3.558468562523795,3.302114376956201,3.9787737843301225,3312,295,dame,lady,3,True,N
820,boekje,2.6830470382388496,2.5854607295085006,2.6830470382388496,3316,295,boek,book,3,True,N
821,verjaardag,3.3529539117100877,3.0755469613925306,3.371806458507416,3319,295,verjaardag,birthday,3,True,N
822,ober,2.6414741105040997,2.4871383754771865,2.7041505168397992,3322,296,ober,waiter,3,True,N
823,buffet,2.143014800254095,2.0969100130080562,2.1522883443830563,3326,296,buffet,buffet,1,True,N
824,terras,2.146128035678238,2.03342375548695,2.1818435879447726,3329,296,terras,terrace,4,True,N
825,Kinderen,,,,3330,297,kind,child,4,True,N
826,China,,,,3332,297,China,China,2,True,N
827,kleren,3.66133934000604,3.423737249982329,3.66133934000604,3335,297,kleren,clothes,1,True,N
828,consumenten,1.414973347970818,1.3222192947339193,1.6532125137753437,3338,297,consument,consumer,1,True,N
829,keuze,3.4632956099620027,3.280350693046006,3.5375672571526753,3343,298,keuze,choice,1,True,N
830,huis,4.554004321011903,3.841296887490282,4.57103299576904,3347,298,huis,house,5,True,N
831,drang,2.3138672203691533,2.2671717284030137,2.3138672203691533,3352,299,drang,pressure,1,True,N
832,vocalisten,,,,3363,300,vocalist,vocalist,1,True,N
833,Karin,,,,3365,300,Karin,Karin,1,True,N
834,indruk,3.3481100684802376,3.228400358703005,3.3564083270389813,3368,300,indruk,impression,1,True,N
835,dijken,0.0,0.0,1.5563025007672873,3373,301,dijk,"dike, levee",1,True,N
836,probleem,4.17452497792015,3.748575616930992,4.409239726748785,3377,301,probleem,problem,4,True,N
837,dierentuin,2.621176281775035,2.423245873936808,2.6434526764861874,3386,302,dierentuin,zoo,1,True,N
838,Amsterdam,,,,3388,302,Amsterdam,Amsterdam,1,True,N
839,moment,4.045557669136548,3.6994040818153375,4.141198844904737,3391,303,moment,moment,1,True,N
840,broertje,3.0141003215196207,2.8228216453031045,3.0538464268522527,3395,303,broer,brother,4,True,N
841,hond,3.8677620246502005,3.367355921026019,3.987487506133093,3397,303,hond,dog,6,True,N
842,dorpje,2.3483048630481607,2.2380461031287955,3.4398062113933303,3402,304,dorp,village,2,True,N
843,nieuwbouw,1.0791812460476249,1.0413926851582251,1.0791812460476249,3408,304,nieuwbouw,new development,1,True,N
844,prestatie,2.369215857410143,2.3324384599156054,2.583198773968623,3412,305,prestatie,"feat, accomplishment",1,True,N
845,positie,3.397244581010386,3.187520720836463,3.441695135640717,3422,306,positie,position,1,True,N
846,Griekenland,,,,3426,306,Griekenland,Greece,2,True,N
847,jaren,3.8657552240714517,3.594613509160098,4.61014892761954,3431,307,jaar,year,7,True,N
848,drama,2.6884198220027105,2.558708570533166,2.7075701760979363,3435,307,drama,drama,2,True,N
849,probleem,4.17452497792015,3.748575616930992,4.409239726748785,3441,308,probleem,problem,4,True,N
850,grondstoffen,1.414973347970818,1.2787536009528289,1.5185139398778875,3448,308,grondstof,raw material,1,True,N
851,naam,4.313424267169193,3.7887338588277073,4.367691297964658,3450,309,naam,name,1,True,N
852,president,3.750354088762708,3.0707764628434346,3.758381941774675,3454,309,president,president,3,True,N
853,verlaging,0.8450980400142568,0.8450980400142568,0.8450980400142568,3466,310,verlaging,lowering,1,True,N
854,reparaties,1.8750612633917,1.7993405494535817,2.2576785748691846,3468,310,reparaties,repair,1,True,N
855,congres,2.7299742856995555,2.4456042032735974,2.7450747915820575,3472,311,congres,congress,1,True,N
856,bestuur,2.7363965022766426,2.5403294747908736,3.101403350555331,3477,311,bestuur,management,3,True,N
857,houding,2.9434945159061026,2.841359470454855,2.9479236198317262,3481,312,houding,attitude,1,True,N
858,begin,3.9265996539070276,3.6638892986226614,4.506883691128906,3487,312,begin,beginning,1,True,N
859,vertrouwen,3.792251571903264,3.532627001228891,4.050031562368401,3495,313,vertrouwen,faith,1,True,N
860,politiek,3.130333768495006,2.910090545594068,3.3527611917238307,3499,313,politiek,politics,3,True,N
861,dwaling,1.4313637641589874,1.380211241711606,1.5314789170422551,3504,314,dwaling,"mistake, error",1,True,N
862,inzinking,1.7993405494535817,1.7403626894942439,1.8260748027008264,3510,314,inzinking,breakdown,1,True,N
863,besluit,3.092018470752797,2.9951962915971793,3.630224410752432,3512,315,besluit,decision,1,True,N
864,destructie,1.1760912590556813,1.1139433523068367,1.1760912590556813,3517,315,destructie,destruction,1,True,N
865,kerncentrale,1.9777236052888478,1.568201724066995,2.0569048513364727,3520,315,kerncentrale,nuclear power plant,1,True,N
866,Dodewaard,,,,3522,315,dodewaard,Dodewaard,1,True,N
867,behuizing,1.2304489213782739,1.1760912590556813,1.2787536009528289,3525,316,behuizing,housing,1,True,N
868,regels,3.563836918664545,3.3242824552976926,3.739097446117475,3532,316,regel,rule,1,True,N
869,puber,1.8750612633917,1.863322860120456,2.037426497940624,3537,317,puber,pubescent child,5,True,N
870,diploma,2.5943925503754266,2.496929648073215,2.670245853074124,3542,317,diploma,diploma,2,True,N
871,perceel,1.4771212547196624,1.3979400086720377,1.7481880270062005,3545,318,perceel,parcel,2,True,N
872,manier,4.051384084426689,3.6953065224318027,4.103769523193673,3551,318,manier,"way, manner",1,True,N
873,troepen,3.044147620878723,2.754348335711019,3.459543258280413,3558,319,troep,troop,1,True,N
874,gebied,3.4063698354692673,3.1934029030624176,3.4641913706409997,3561,319,gebied,area,1,True,N
875,jaren,3.8657552240714517,3.594613509160098,4.61014892761954,3568,320,jaar,year,7,True,N
876,programma,3.220108088040055,2.971739590887778,3.2755416884013098,3573,320,programma,program,1,True,N
877,miljoenen,3.1231980750319988,3.0,3.3527611917238307,3574,320,miljoenen,million,1,True,N
878,luisteraars,1.7853298350107671,1.6334684555795864,1.9395192526186185,3575,320,luisteraar,listener,1,True,N
879,bezoekers,2.639486489268586,2.469822015978163,2.801403710017355,3578,321,bezoeker,visitor,5,True,N
880,wereld,4.236285277448029,3.7375901662857216,4.245833335097326,3582,321,wereld,world,1,True,N
881,popconcert,0.6020599913279624,0.47712125471966244,0.6020599913279624,3586,321,popconcert,concert,1,True,N
882,bericht,3.4173055832445254,3.2022157758011316,3.5652573434202135,3589,322,bericht,"message, news",1,True,N
883,Jeruzalem,,,,3596,322,Jeruzalem,Jerusalem,1,True,N
884,koning,3.782329268996837,3.0856472882968564,3.813314058945835,3598,323,koning,king,2,True,N
885,dienaren,1.8808135922807914,1.7558748556724915,2.682145076373832,3602,323,dienaar,servant,1,True,N
886,partij,2.9951962915971793,2.7831886910752575,3.1357685145678222,3610,324,partij,party,2,True,N
887,makelaar,2.346352974450639,2.2174839442139063,2.423245873936808,3614,324,makelaar,broker,2,True,N
888,bedrijf,3.506369717095504,3.1646502159342966,3.6181527333785195,3616,324,bedrijf,company,4,True,N
889,boeken,3.466274321789292,3.207095540419218,4.000347296685364,3622,325,boek,book,3,True,N
890,tijd,4.59427097510835,3.8818979735730115,4.64685445266218,3626,325,tijd,time,2,True,N
891,bekentenis,2.6866362692622934,2.484299839346786,2.7283537820212285,3630,326,bekentenis,confession,1,True,N
892,moord,3.793021659845983,3.3684728384403617,3.9273703630390235,3636,326,moord,murder,1,True,N
893,directeur,3.199480914862356,2.8937617620579434,3.216957207361097,3641,327,directeur,director,5,True,N
894,zin,3.8779469516291885,3.6124659639531425,3.9012948171655673,3643,327,zin,"meaning, sense",4,True,N
895,personeel,2.9845273133437926,2.841359470454855,2.9885589568786157,3647,327,personeel,staff,1,True,N
896,overwinning,3.0034605321095067,2.7902851640332416,3.041392685158225,3653,328,overwinning,"victory, triumph",1,True,N
897,Hawaii,,,,3655,328,Hawaii,Hawaii,1,True,N
898,jaar,4.5231088603806295,3.847572659142112,4.610479169346105,3658,328,jaar,year,7,True,N
899,tijd,4.59427097510835,3.8818979735730115,4.64685445266218,3659,328,tijd,time,2,True,N
900,tekeningen,2.5477747053878224,2.392696953259666,2.8790958795000727,3665,329,tekening,drawing,2,True,N
901,arbeidsethos,0.7781512503836436,0.6989700043360189,0.7781512503836436,3671,330,arbeidsethos,work ethic,1,True,N
902,Bolivia,,,,3675,330,bolivia,Bolivia,1,True,N
903,zuiden,3.09795107099415,2.8926510338773004,3.09795107099415,3681,330,zuiden,south,1,True,N
904,mensen,4.677962636542057,3.878004470268025,4.732530460643271,3684,331,mens,human,6,True,N
905,boekje,2.6830470382388496,2.5854607295085006,2.6830470382388496,3692,331,boek,book,3,True,N
906,kippen,2.7126497016272113,2.4785664955938436,3.340047317661393,3697,333,kip,chicken,1,True,N
907,pootjes,2.1367205671564067,2.1172712956557644,2.9698816437465,3702,333,poot,limb,1,True,N
908,daders,2.4927603890268375,2.3560258571931225,3.212986184736668,3707,334,dader,"doer, perpetrator",3,True,N
909,politie,4.180068500901219,3.6094876898532853,4.180068500901219,3713,334,politie,police,6,True,N
910,dinsdag,2.9836262871245345,2.829946695941636,2.9836262871245345,3717,335,dinsdag,Tuesday,2,True,N
911,bestuur,2.7363965022766426,2.5403294747908736,3.101403350555331,3727,336,bestuur,management,3,True,N
912,bureaucratie,1.7993405494535817,1.7323937598229686,1.7993405494535817,3730,336,bureaucratie,bureaucracy,1,True,N
913,Japan,,,,3734,337,Japan,Japan,1,True,N
914,China,,,,3736,337,China,China,2,True,N
915,deflatie,0.3010299956639812,0.3010299956639812,0.3010299956639812,3740,337,deflatie,deflation,1,True,N
916,fout,3.858958054718006,3.583425500406507,3.9778607292646972,3745,338,fout,mistake,1,True,N
917,ploeg,2.6324572921847245,2.428134794028789,2.747411807886423,3749,338,ploeg,"team, crew",1,True,N
918,klimaat,2.255272505103306,2.164352855784437,2.285557309007774,3754,339,klimaat,climate,2,True,N
919,maand,3.6122539060964374,3.4143046881283317,3.6147917919564176,3761,339,maand,month,2,True,N
920,plantjes,1.4771212547196624,1.3010299956639813,3.0081741840064264,3765,341,plant,plant,3,True,N
921,emmer,2.4683473304121573,2.3654879848909,2.574031267727719,3769,341,emmer,bucket,1,True,N
922,aarde,3.641077313325374,3.316808752053022,3.6413749451921253,3772,341,aarde,earth,1,True,N
923,hond,3.8677620246502005,3.367355921026019,3.987487506133093,3774,342,hond,dog,6,True,N
924,diadeem,1.380211241711606,0.9030899869919435,1.380211241711606,3780,342,diadeem,diadem,1,True,N
925,bek,3.3494717992143856,3.088844562727004,3.3562171342197353,3783,342,bek,"beek, mouth",1,True,N
926,Natasja,,,,3784,343,Natasja,Natasja,1,True,N
927,zakdoek,2.3324384599156054,2.220108088040055,2.53655844257153,3787,343,zakdoek,"tissue, handkerchief",1,True,N
928,broek,3.4686426683915115,3.258397804095509,3.4951278812429334,3791,343,broek,trousers,1,True,N
929,ruches,1.0413926851582251,1.0,1.0791812460476249,3793,343,ruche,ruche,1,True,N
930,Overtreders,,,,3794,344,overtreder,some who breaks a low,2,True,N
931,wet,3.5462958351214424,3.218535505216528,3.634275694625944,3797,344,wet,law,1,True,N
932,proces,3.209783014848515,2.957128197676813,3.230704313612569,3804,344,proces,process,1,True,N
933,rechter,3.442009159140952,3.100370545117563,3.7493497605974766,3808,344,rechter,judge,1,True,N
934,avondje,2.3560258571931225,2.303196057420489,3.9218944709291024,3811,345,avond,evening,1,True,N
935,bakker,2.2430380486862944,2.110589710299249,2.2695129442179165,3816,345,baby,baby,5,True,N
936,kater,2.503790683057181,2.3891660843645326,2.530199698203082,3819,345,kater,hangover,1,True,N
937,alcohol,2.9258275746247424,2.79309160017658,2.9258275746247424,3822,345,alcohol,alcohol,1,True,N
938,student,2.8750612633917,2.7315887651867388,3.258397804095509,3824,346,student,student,2,True,N
939,beurs,2.8000293592441343,2.6053050461411096,2.8254261177678233,3831,346,beurs,stipend,1,True,N
940,gulden,1.9242792860618816,1.6232492903979006,1.9294189257142926,3834,346,gulden,guilder,1,True,N
941,elektriciteit,2.681241237375587,2.537819095073274,2.681241237375587,3840,347,elektriciteit,electricity,1,True,N
942,Carolien,,,,3842,347,Carolien,Carolien,1,True,N
943,terras,2.146128035678238,2.03342375548695,2.1818435879447726,3845,347,terras,terrace,4,True,N
944,kaarsen,2.558708570533166,2.4409090820652177,2.8756399370041685,3847,347,kaars,candle,1,True,N
945,lampionnen,,,,3849,347,lampion,lamplion,1,True,N
946,barones,2.167317334748176,1.4771212547196624,2.167317334748176,3851,348,barones,baroness,1,True,N
947,aantal,3.351989455435632,3.2000292665537704,3.367169488534681,3854,348,aantal,number,2,True,N
948,gasten,3.3647385550553985,3.1684974835230326,3.679609571779756,3855,348,gast,guest,2,True,N
949,diner,3.0224283711854865,2.835056101720116,3.0704073217401198,3860,348,diner,"dinner, supper",2,True,N
950,wijnen,1.6532125137753437,1.5185139398778875,3.440279213235588,3863,348,wijn,wine,3,True,N
951,handen,3.972804322336578,3.649334858712142,4.26252227971205,3865,349,hand,hand,2,True,N
952,moordenaar,3.6131015169669127,3.2425414282983844,3.711975854351756,3868,349,moordenaar,murderer,1,True,N
953,bloed,3.908699432352224,3.5299434016586693,3.9838517189914717,3873,349,bloed,blood,1,True,N
954,slachtoffer,3.353723937588949,3.1078880251827985,3.586362223307866,3876,349,slachtoffer,victim,2,True,N
955,volleybalteam,,,,3878,350,volleybalteam,volleyball team,1,True,N
956,plaats,3.969928189428116,3.6419695977020594,4.101575246255933,3883,350,plaats,place,1,True,N
957,beker,2.584331224367531,2.3344537511509307,2.714329759745233,3886,350,beker,cut,1,True,N
958,champagne,3.180412632838324,2.937517892017347,3.1809855807867304,3889,350,champagne,champagne,1,True,N
959,vloer,3.1420764610732848,3.021602716028242,3.1749315935284423,3894,351,vlor,floor,1,True,N
960,bezem,2.220108088040055,2.0755469613925306,2.271841606536499,3898,351,bezem,broom,2,True,N
961,twijgen,1.0791812460476249,1.0,1.7853298350107671,3901,351,twijg,twig,1,True,N
962,kantoor,3.7356787259059048,3.4243915544102776,3.7461669643772852,3904,352,kantoor,office,2,True,N
963,vrouw,4.55546930427502,3.8211858826088454,4.66967941624774,3907,352,vrouw,woman,7,True,N
964,balie,2.285557309007774,2.167317334748176,2.290034611362518,3911,352,balie,counter,1,True,N
965,aangiftes,0.6020599913279624,0.47712125471966244,2.3180633349627615,3914,352,aangifte,declaration,1,True,N
966,pakjes,2.4456042032735974,2.292256071356476,3.5185139398778875,3917,353,pakje,present,1,True,N
967,oma,3.503245771465113,3.0580462303952816,3.5269850685599957,3919,353,oma,grandma,7,True,N
968,zolder,2.5538830266438746,2.3483048630481607,2.5622928644564746,3922,353,zolder,attic,1,True,N
969,kist,3.0827853703164503,2.826722520168992,3.1652443261253107,3927,353,kist,"box, chest",1,True,N
